pers.knd.ipf.sg.2.;2
ips.ind.ps.;2
pers.knd.ipf.pl.1.;2
pers.ind.imp.sg.2.;1
sg.nom.part.;1
pers.ind.ppf.sg.3.;1
pers.kvt.ipf.sg.1.;1
pers.kvt.pr.pl.1.;1
pers.imp.pr.sg.;1
sup.abl.;1
sg.nom.all.;1
ips.inf.pr.;1
pers.imp.ipf.sg.3.neg.;1
nud.sg.cmp.;1
pl.al.;1
vpts.sg.all.;1
gen.gen.;1
nud.pl.tr.;1
pers.ind.pf.pl.3.neg.;1
pers.imp.pr.neg.sg.;1
sg.all.cli.;1
gen.nom.;1
tav.sg.el.;1
V.pers.imp.pr.pl.2.neg.;1
pers.ind.ipf.sg.2.neg.;1
sg.instl.;1
nom.tr.;1
pers.imp.pr.sg.3.neg.;1
tav.pl.ad.;1
s.gen.all.;1
ips.ind.ipf.pl.1.;1
sg.ad.cli.;1
pers.ind.ipf.sg.;1
nud.pl.2.;1
ips.ind.pr.pl.3.;1
sg.el.cli.;1
sg.al.;1
eitust.tugevdav.partikkel.;1
s.gen.;1
pers.knd.ipf.;1
ips.ind.sg.1.;1
sg.s.;1
sg.part.sprl.;1
ag.ad.;1
vpts.sg.es.;1
inf.neg.;1
pas.ind.pr.pl.3.;1
pers.kvt.pr.pl.2.;1
ips.ind.ipf.s.;1
pers.ind.pr.1.neg.;1
pers.in.pr.neg.;1
pl.nom.inst.;1
pers.ind.ipf.eg.;1
tav.pl.ill.;1
pl.tr.cmp.;1
pers.ind.pr.sg.2.cli.;1
ad.;1
ips.jus.pr.;1
pas.ind.pr.sg.;1
all.;1
sg.tr.instl.;1
nud.sg.gen.;1
pl..nom.;1
ips.ind.pr..;1
pers.jus.pr.sg.1.;1
pas.ind.pr.sg.3.;1
pers.jus.pr.sg.3.neg.;1
pers.knd.pr.pl.3.neg.;1
pers.ind.imp.pr.sg.2.;1
pers.knd.pf.sg.1.;1
ips.ind.pr.neg.cli.;1
pers.ind.ipf.neg.cli.;1
ind.pr.sg.2.;1
pl.gen.cli.;1
ips.kvt.pr.sg.3.;1
tav.sg.ad.;1
pers.ind.ipf.pl.neg.;1
tud.sg.ad.;1
pers.imp.ipf.sg.2.;1
part.nom.;1
pl.2.;1
sup.ill.cli.;1
ips.kvt.pr.neg.;1
tav.sg.all.;1
pers.knd.pf.sg.3.;1
pers.jus.pr.sg.2.;1
sub.ab.;1
nud.pl.1.;1
ind.sg.2.;1
sg.nom.ag.;1
nud.neg.cli.;1
pers.ind.pr.neg.pl.3.;1
sg.g?.;1
gen.part.;1
pl.ill.cmp.;1
nud.gen.;1
ips.ind.ipr.;1
pers.ind.pf.pl.1.;1
pers.kvt.pr..;1
sg.kom.cli.;1
ind.ipf.pl.1.;1
in.;1
sg.in.sprl.;1
pers.knd.ipf.neg.;1
sg.nom.tr.;1
tud.sg.el.;1
pl.kom.sprl.;1
ag.ill.;1
ind.ipf.sg.3.;1
pers.ind.ipf.pl.1.neg.;1
sg.part.cmp.cli.;1
pl.part.cli.;1
pl.ad.cli.;1
vpts.sg.in.;1
